county_fips,county_name,state,centroid_lat,centroid_lon
48143,"Erath, TX",TX,32.23625256779481,-98.2179427921886
42011,"Berks, PA",PA,40.41630190137343,-75.92598091281272
42019,"Butler, PA",PA,40.9117258626548,-79.91298415353941
42105,"Potter, PA",PA,41.744927261306216,-77.89581311050816
42115,"Susquehanna, PA",PA,41.82137626214568,-75.80070291919532
51049,"Cumberland, VA",VA,37.51212630108904,-78.24495055222542
26017,"Bay, MI",MI,43.70800423423664,-83.99157753360016
72025,"Caguas, PR",PR,18.21191240930604,-66.05078802186603
72033,"Cataño, PR",PR,18.441527578337144,-66.13884758200763
51685,"Manassas Park, VA",VA,38.77183472009013,-77.44499004855771
48163,"Frio, TX",TX,28.86778539742788,-99.10820434128425
48165,"Gaines, TX",TX,32.740752293605134,-102.63517808385602
48179,"Gray, TX",TX,35.40120017308146,-100.81259647754982
28047,"Harrison, MS",MS,30.511846007728,-89.11592522861395
48285,"Lavaca, TX",TX,29.384340688535005,-96.93012561417049
48303,"Lubbock, TX",TX,33.6102110500296,-101.82052455961502
51540,"Charlottesville, VA",VA,38.0374916180973,-78.48551533203141
51570,"Colonial Heights, VA",VA,37.2650031394472,-77.39689492427651
51610,"Falls Church, VA",VA,38.8846827282105,-77.1751093360086
02060,"Bristol Bay, AK",AK,58.743863607996126,-156.69997745651224
02068,"Denali, AK",AK,63.67164250515982,-150.01171591832534
02188,"Northwest Arctic, AK",AK,67.05300866513772,-159.72101577479125
02230,"Skagway, AK",AK,59.56296555756638,-135.33625689690177
02275,"Wrangell, AK",AK,56.33171897362583,-132.02230502679785
30019,"Daniels, MT",MT,48.78378908644692,-105.54854167840085
39025,"Clermont, OH",OH,39.04746293779344,-84.15184923189116
39053,"Gallia, OH",OH,38.82470019227007,-82.31690824986539
39067,"Harrison, OH",OH,40.293831456920294,-81.09111611801114
31153,"Sarpy, NE",NE,41.112907954518924,-96.1119539515953
02013,"Aleutians East, AK",AK,55.36650711992817,-161.98133032549697
40093,"Major, OK",OK,36.311643587830815,-98.53595650341205
40103,"Noble, OK",OK,36.388588477157924,-97.23050671178606
40053,"Grant, OK",OK,36.79613980524573,-97.78613156087904
31081,"Hamilton, NE",NE,40.87302316716448,-98.02286284673283
31109,"Lancaster, NE",NE,40.784171818294354,-96.68775309564668
31119,"Madison, NE",NE,41.91669510908631,-97.60076428208107
01057,"Fayette, AL",AL,33.72122226409212,-87.73885770883655
01111,"Randolph, AL",AL,33.293784770971065,-85.4591287871211
05021,"Clay, AR",AR,36.36827122549728,-90.41755750692674
05023,"Cleburne, AR",AR,35.53810443735143,-92.02672750378929
05037,"Cross, AR",AR,35.295715218539506,-90.77121408620283
27071,"Koochiching, MN",MN,48.2453014152988,-93.78333507494779
19197,"Wright, IA",IA,42.73308389908403,-93.73513750390252
20013,"Brown, KS",KS,39.82648787568286,-95.56420760351777
40107,"Okfuskee, OK",OK,35.46545757683931,-96.32282582640934
31053,"Dodge, NE",NE,41.577904555650655,-96.65400619543995
31123,"Morrill, NE",NE,41.71601483918396,-103.0106143450342
21041,"Carroll, KY",KY,38.667838311862646,-85.12357379535716
39135,"Preble, OH",OH,39.741531349892526,-84.64798273797031
39119,"Muskingum, OH",OH,39.96542793370229,-81.94437635688226
05051,"Garland, AR",AR,34.57666777754009,-93.15041074296991
31095,"Jefferson, NE",NE,40.17573210524341,-97.14272179032824
29173,"Ralls, MO",MO,39.52768456988029,-91.52203095037399
72059,"Guayanilla, PR",PR,18.038646004215682,-66.79180473623887
40021,"Cherokee, OK",OK,35.90659476256775,-94.99967080541165
36079,"Putnam, NY",NY,41.42666293531684,-73.74947837022866
36097,"Schuyler, NY",NY,42.39380391052364,-76.87517162586482
29011,"Barton, MO",MO,37.50232142671962,-94.34712534377961
39127,"Perry, OH",OH,39.73711761204229,-82.23613254659283
20045,"Douglas, KS",KS,38.88466799093863,-95.29259106013194
20051,"Ellis, KS",KS,38.91473313030484,-99.31726625504808
20055,"Finney, KS",KS,38.044282109415576,-100.73699850189043
29177,"Ray, MO",MO,39.35238643970485,-93.98992327930148
28153,"Wayne, MS",MS,31.640788744687516,-88.6958152046636
28159,"Winston, MS",MS,33.08850353362135,-89.03441455818653
28161,"Yalobusha, MS",MS,34.02816003138685,-89.70768040536622
20173,"Sedgwick, KS",KS,37.68476831641511,-97.46098502204742
20177,"Shawnee, KS",KS,39.04151430752982,-95.75652929631043
20185,"Stafford, KS",KS,38.030981144120354,-98.71742593869575
29017,"Bollinger, MO",MO,37.32218379698652,-90.02592435038608
29047,"Clay, MO",MO,39.310507617791664,-94.42088561209133
20059,"Franklin, KS",KS,38.56453052754611,-95.28594746656036
39163,"Vinton, OH",OH,39.25097320514843,-82.4853428994153
29105,"Laclede, MO",MO,37.65831913440127,-92.59033977701581
29109,"Lawrence, MO",MO,37.10638555575464,-93.83295888752976
31137,"Phelps, NE",NE,40.51110579337716,-99.41454784261569
33003,"Carroll, NH",NH,43.87381081161628,-71.20309837460371
39009,"Athens, OH",OH,39.333889033136934,-82.04520600045566
19181,"Warren, IA",IA,41.33437071483429,-93.56135410821965
19185,"Wayne, IA",IA,40.73949992523778,-93.32736004849912
19187,"Webster, IA",IA,42.427944895330604,-94.18177670129235
21207,"Russell, KY",KY,36.991090642014505,-85.05865143331131
38065,"Oliver, ND",ND,47.115286065007254,-101.34038110013523
06111,"Ventura, CA",CA,34.45650805886405,-119.0836331737929
08009,"Baca, CO",CO,37.31919022603764,-102.56037464026164
08011,"Bent, CO",CO,37.955075948238985,-103.0717096507405
08017,"Cheyenne, CO",CO,38.827951871795065,-102.60350795085606
29125,"Maries, MO",MO,38.16164636722929,-91.9248578100317
31133,"Pawnee, NE",NE,40.13146338948652,-96.2370616797055
20175,"Seward, KS",KS,37.19332916172251,-100.85134443991512
22023,"Cameron, LA",LA,29.875443198703913,-93.19381789502044
22041,"Franklin, LA",LA,32.133213691650724,-91.67377187803241
22051,"Jefferson, LA",LA,29.78716780275713,-90.12738938670192
22075,"Plaquemines, LA",LA,29.440526397785156,-89.60968111554214
39171,"Williams, OH",OH,41.56031495089787,-84.58815780133989
20017,"Chase, KS",KS,38.30203656398669,-96.59394880644977
20183,"Smith, KS",KS,39.785166937239865,-98.78546972562616
20189,"Stevens, KS",KS,37.19233948988696,-101.3120589534354
20037,"Crawford, KS",KS,37.5073164766456,-94.85181559403775
20027,"Clay, KS",KS,39.34972287859645,-97.16517645779943
20031,"Coffey, KS",KS,38.23686350559412,-95.73410480030654
29223,"Wayne, MO",MO,37.11264651360519,-90.46140543169892
29510,"St. Louis, MO",MO,38.635824924297395,-90.24511587000478
21021,"Boyle, KY",KY,37.62438277360131,-84.86684215389371
36107,"Tioga, NY",NY,42.17033554575083,-76.30634884952822
20159,"Rice, KS",KS,38.34717595133614,-98.20098736684695
20169,"Saline, KS",KS,38.78381121414141,-97.64995458753265
21137,"Lincoln, KY",KY,37.45536764965256,-84.66084396512277
39147,"Seneca, OH",OH,41.12387677884211,-83.12768971964786
39153,"Summit, OH",OH,41.12597540557692,-81.53216637829601
40037,"Creek, OK",OK,35.902681230547955,-96.37095051203045
34037,"Sussex, NJ",NJ,41.139250633718476,-74.69089801939094
32023,"Nye, NV",NV,38.0422474054656,-116.47191346910246
32510,"Carson City, NV",NV,39.15114750489134,-119.74741903538444
40039,"Custer, OK",OK,35.63888325525805,-99.00149221821445
40043,"Dewey, OK",OK,35.98768312731876,-99.00790940786514
39131,"Pike, OH",OH,39.07731946336059,-83.06676553788722
29077,"Greene, MO",MO,37.258048124399124,-93.34199961735482
28115,"Pontotoc, MS",MS,34.225439512622586,-89.03739575818105
28129,"Smith, MS",MS,32.01768184935642,-89.5066801422732
31177,"Washington, NE",NE,41.53106394858523,-96.22200507171702
20125,"Montgomery, KS",KS,37.19252118956855,-95.74287901003302
20209,"Wyandotte, KS",KS,39.11461543591877,-94.76455164790417
21001,"Adair, KY",KY,37.104170059474406,-85.28062000478373
21077,"Gallatin, KY",KY,38.7568706772705,-84.85932836826456
23021,"Piscataquis, ME",ME,45.83734230475157,-69.28459370250074
24009,"Calvert, MD",MD,38.54336128225929,-76.56867913014331
06103,"Tehama, CA",CA,40.12562627265812,-122.2340586020686
40009,"Beckham, OK",OK,35.26872726378447,-99.68190502013334
40019,"Carter, OK",OK,34.25084329634758,-97.28580138806144
72017,"Barceloneta, PR",PR,18.445711245657513,-66.56041725949676
31041,"Custer, NE",NE,41.3942786171931,-99.72615089265051
38089,"Stark, ND",ND,46.81068349263385,-102.65511912517584
26131,"Ontonagon, MI",MI,46.66445524465624,-89.31487563468453
38061,"Mountrail, ND",ND,48.201327461838844,-102.35566358996012
29001,"Adair, MO",MO,40.19057911377885,-92.60071921072921
51790,"Staunton, VA",VA,38.15929241527403,-79.06113614773854
72065,"Hatillo, PR",PR,18.410688247233214,-66.79647242781218
40069,"Johnston, OK",OK,34.316476808330684,-96.66066894263734
46097,"Miner, SD",SD,44.02195241363735,-97.61019616770017
21171,"Monroe, KY",KY,36.71215466671931,-85.71648016856874
26075,"Jackson, MI",MI,42.248488672943814,-84.42342720822928
26079,"Kalkaska, MI",MI,44.68466839733204,-85.0902082336636
26095,"Luce, MI",MI,46.47066021814358,-85.54436929078766
26133,"Osceola, MI",MI,43.98980712486284,-85.32528706161058
26143,"Roscommon, MI",MI,44.33556783519355,-84.61156802895987
39007,"Ashtabula, OH",OH,41.707548453994775,-80.74829077022193
36121,"Wyoming, NY",NY,42.70236927167453,-78.22445826963597
37121,"Mitchell, NC",NC,36.013296869321834,-82.16363888311899
37141,"Pender, NC",NC,34.52481543223719,-77.90509380950775
39073,"Hocking, OH",OH,39.49705463897372,-82.47925426949514
39077,"Huron, OH",OH,41.14615231795126,-82.59840614912929
46099,"Minnehaha, SD",SD,43.67415647865305,-96.79147194499704
54015,"Clay, WV",WV,38.46252309580102,-81.07507420084185
26119,"Montmorency, MI",MI,45.02761100196071,-84.12722099612124
21103,"Henry, KY",KY,38.44846710198814,-85.11891597272233
36033,"Franklin, NY",NY,44.59286069917278,-74.30383467142154
36051,"Livingston, NY",NY,42.7280629366333,-77.77549402183548
31055,"Douglas, NE",NE,41.29534195940786,-96.15428468773783
40047,"Garfield, OK",OK,36.379057467840674,-97.78272301604711
13047,"Catoosa, GA",GA,34.90362889994557,-85.1382495470056
20131,"Nemaha, KS",KS,39.78341152357889,-96.01408047999719
20141,"Osborne, KS",KS,39.35033034228786,-98.76794728456049
31047,"Dawson, NE",NE,40.86994882065427,-99.81957621607552
47039,"Decatur, TN",TN,35.603048094796534,-88.10879294007117
55025,"Dane, WI",WI,43.06730936877487,-89.41814358782743
39129,"Pickaway, OH",OH,39.64192236737532,-83.02437853295316
39019,"Carroll, OH",OH,40.57957743490841,-81.08971649397554
35003,"Catron, NM",NM,33.915276134970675,-108.4046109984945
35021,"Harding, NM",NM,35.85791979250809,-103.82026979175099
35037,"Quay, NM",NM,35.10430372802943,-103.54975690302386
20193,"Thomas, KS",KS,39.3509175524102,-101.05556039582862
21013,"Bell, KY",KY,36.73064599952872,-83.67408276436716
39097,"Madison, OH",OH,39.89401713354383,-83.40020223887171
28067,"Jones, MS",MS,31.622551494361524,-89.16881293058076
21173,"Montgomery, KY",KY,38.03351826258937,-83.91314317332642
29119,"McDonald, MO",MO,36.62868997431585,-94.34833814916045
31161,"Sheridan, NE",NE,42.50475031369803,-102.40891935271014
55039,"Fond du Lac, WI",WI,43.753584047845536,-88.48825558185527
55059,"Kenosha, WI",WI,42.576923888635875,-88.04236244075345
39151,"Stark, OH",OH,40.81388291130038,-81.36562802531468
72019,"Barranquitas, PR",PR,18.20172077333192,-66.30984151927184
40031,"Comanche, OK",OK,34.662098846961136,-98.47166167173154
28071,"Lafayette, MS",MS,34.35674500623739,-89.48490771621074
28085,"Lincoln, MS",MS,31.532392443082912,-90.45400798205982
39083,"Knox, OH",OH,40.39875978713685,-82.42151396972031
39091,"Logan, OH",OH,40.38846052936831,-83.76584791416757
29061,"Daviess, MO",MO,39.96076035341057,-93.98549167944815
29067,"Douglas, MO",MO,36.93259192112929,-92.49878601211459
40121,"Pittsburg, OK",OK,34.923933787912944,-95.74836557417487
40127,"Pushmataha, OK",OK,34.416215453287194,-95.37579821345193
46125,"Turner, SD",SD,43.31089407750368,-97.14867176736247
21199,"Pulaski, KY",KY,37.10386539051191,-84.57725002048795
26149,"St. Joseph, MI",MI,41.91444552158226,-85.52776352695598
39157,"Tuscarawas, OH",OH,40.440939801521324,-81.47375604997251
26153,"Schoolcraft, MI",MI,46.1965566589158,-86.19965630732088
26155,"Shiawassee, MI",MI,42.953736532764275,-84.1467275193921
27081,"Lincoln, MN",MN,44.412607899146636,-96.26711246697909
39117,"Morrow, OH",OH,40.524085762147514,-82.79407836017212
27033,"Cottonwood, MN",MN,44.00712525823347,-95.18119514634762
27043,"Faribault, MN",MN,43.67391956289546,-93.94792869202055
39143,"Sandusky, OH",OH,41.3563111991715,-83.14618504069607
46107,"Potter, SD",SD,45.06451379204941,-99.95722927109627
48365,"Panola, TX",TX,32.16235498862078,-94.30558827792213
53013,"Columbia, WA",WA,46.29752640636587,-117.90777481962736
39165,"Warren, OH",OH,39.427565208572744,-84.16676242022776
39133,"Portage, OH",OH,41.16767272616451,-81.19740127515253
39013,"Belmont, OH",OH,40.01583732316737,-80.98846128518684
31065,"Furnas, NE",NE,40.17644373250202,-99.91230950063614
31071,"Garfield, NE",NE,41.914356213479245,-98.99140271554687
31089,"Holt, NE",NE,42.455711530280304,-98.78383057921613
39107,"Mercer, OH",OH,40.53994712156752,-84.6293724310173
39121,"Noble, OH",OH,39.76596276565272,-81.45554731110411
21227,"Warren, KY",KY,36.99357344980514,-86.42380702736388
53029,"Island, WA",WA,48.16300542635376,-122.5480709846352
53035,"Kitsap, WA",WA,47.61316507430305,-122.67172296943039
53041,"Lewis, WA",WA,46.57777294068943,-122.39268292835771
51830,"Williamsburg, VA",VA,37.26924469791776,-76.70761651287368
55015,"Calumet, WI",WI,44.08160413634329,-88.21805754556262
55021,"Columbia, WI",WI,43.4666355066907,-89.33373880855484
39017,"Butler, OH",OH,39.43862634614609,-84.57557157918107
35047,"San Miguel, NM",NM,35.48044091832855,-104.8158345792793
35057,"Torrance, NM",NM,34.640465084308644,-105.85081839526921
33013,"Merrimack, NH",NH,43.29746511957454,-71.68023961553038
39155,"Trumbull, OH",OH,41.31718777959785,-80.76113751672618
28133,"Sunflower, MS",MS,33.60227012044783,-90.58863552310798
22003,"Allen, LA",LA,30.652918535913077,-92.82791859549394
22021,"Caldwell, LA",LA,32.092309888809716,-92.1165589241765
18059,"Hancock, IN",IN,39.823552463290774,-85.77325851837486
20021,"Cherokee, KS",KS,37.1693243930692,-94.84628641875643
27141,"Sherburne, MN",MN,45.44394260160723,-93.77458964740688
27147,"Steele, MN",MN,44.02234102076885,-93.22604753262173
27151,"Swift, MN",MN,45.282686582171756,-95.68144096137354
35061,"Valencia, NM",NM,34.71545947652917,-106.80903378468365
21213,"Simpson, KY",KY,36.74195035731288,-86.58224359116493
13235,"Pulaski, GA",GA,32.23229646334694,-83.475964465911
13249,"Schley, GA",GA,32.261662557368844,-84.31475698370534
20147,"Phillips, KS",KS,39.784563741520785,-99.34700885900854
20151,"Pratt, KS",KS,37.647731780450094,-98.73962276229315
20153,"Rawlins, KS",KS,39.78518765694615,-101.07585048736065
17019,"Champaign, IL",IL,40.14009650770477,-88.19916000746896
47131,"Obion, TN",TN,36.35821090137484,-89.14878276255871
13065,"Clinch, GA",GA,30.91499529746785,-82.7062571569877
13161,"Jeff Davis, GA",GA,31.80559288631852,-82.63683938670643
21111,"Jefferson, KY",KY,38.18717511464852,-85.65913786045657
19171,"Tama, IA",IA,42.0798104703543,-92.53255420033248
12099,"Palm Beach, FL",FL,26.647595844261048,-80.46551002338627
12067,"Lafayette, FL",FL,29.985501634215126,-83.18109169194011
22121,"West Baton Rouge, LA",LA,30.463412839940005,-91.31273518245305
01053,"Escambia, AL",AL,31.126134749153067,-87.16158196121191
01067,"Henry, AL",AL,31.514705303567382,-85.24141340693765
21129,"Lee, KY",KY,37.594802494499845,-83.71619576935275
19077,"Guthrie, IA",IA,41.683746110470366,-94.50106211564245
19081,"Hancock, IA",IA,43.081901667068536,-93.73427031835381
19089,"Howard, IA",IA,43.35675952948708,-92.31720101184602
13011,"Banks, GA",GA,34.354150509758256,-83.49737690472382
27131,"Rice, MN",MN,44.354257023938644,-93.29668219162865
27135,"Roseau, MN",MN,48.77511409024004,-95.81083395507694
42079,"Luzerne, PA",PA,41.17702013452594,-75.98901410146367
45011,"Barnwell, SC",SC,33.26605044877542,-81.43500077975331
47181,"Wayne, TN",TN,35.239911297335354,-87.788050113708
48009,"Archer, TX",TX,33.61526366805888,-98.68766806491881
50003,"Bennington, VT",VT,43.035427938398506,-73.09296955605637
19167,"Sioux, IA",IA,43.082632098618554,-96.17785130694504
72111,"Peñuelas, PR",PR,18.06068957996995,-66.72141691804737
13207,"Monroe, GA",GA,33.013924150194065,-83.91865754889993
18173,"Warrick, IN",IN,38.09217364959559,-87.27208736549615
17179,"Tazewell, IL",IL,40.50752986084522,-89.51341811337454
72127,"San Juan, PR",PR,18.39073998593693,-66.06329654567035
13057,"Cherokee, GA",GA,34.24394989575188,-84.47619174967369
17057,"Fulton, IL",IL,40.47278780200852,-90.20746962998112
13085,"Dawson, GA",GA,34.44429664766713,-84.17062681094588
08115,"Sedgwick, CO",CO,40.87591672040057,-102.3518248298754
13225,"Peach, GA",GA,32.56875549820775,-83.82689022730187
05089,"Marion, AR",AR,36.26838614303282,-92.68422482746918
19173,"Taylor, IA",IA,40.73739708798839,-94.69642274171763
48417,"Shackelford, TX",TX,32.735948553995165,-99.35404645860595
48421,"Sherman, TX",TX,36.27772008689123,-101.89343611766377
48431,"Sterling, TX",TX,31.827831931877853,-101.05002356819983
48435,"Sutton, TX",TX,30.49836827603731,-100.53818159300904
42047,"Elk, PA",PA,41.425238176934805,-78.64914533777447
13253,"Seminole, GA",GA,30.938785658060535,-84.86883880876836
13277,"Tift, GA",GA,31.45742933036171,-83.52660087699132
48369,"Parmer, TX",TX,34.530073513084,-102.78447356965638
48381,"Randall, TX",TX,34.96587579283912,-101.8970485179425
17041,"Douglas, IL",IL,39.76945694039876,-88.21737066595287
72143,"Vega Alta, PR",PR,18.409478824821328,-66.33721009726888
05113,"Polk, AR",AR,34.48591350460088,-94.22809399775852
26125,"Oakland, MI",MI,42.66039550918399,-83.38580995060579
72099,"Moca, PR",PR,18.37796133333524,-67.08076651582746
21169,"Metcalfe, KY",KY,36.990531017519665,-85.62922747620968
48487,"Wilbarger, TX",TX,34.08077322928668,-99.2409926919791
48493,"Wilson, TX",TX,29.174000189614897,-98.08655364284913
42075,"Lebanon, PA",PA,40.367226432194215,-76.45771024689256
24510,"Baltimore, MD",MD,39.30507926509914,-76.61444153574693
25019,"Nantucket, MA",MA,41.28313945692874,-70.06919709003752
36095,"Schoharie, NY",NY,42.58821665768087,-74.44211424005411
19095,"Iowa, IA",IA,41.68632088464681,-92.06549578347915
19099,"Jasper, IA",IA,41.68602915610143,-93.05375425148847
13015,"Bartow, GA",GA,34.23786492659281,-84.84049136346613
47075,"Haywood, TN",TN,35.58323049078022,-89.28381363160368
17051,"Fayette, IL",IL,39.000183122620584,-89.02413055392712
05055,"Greene, AR",AR,36.117569212078195,-90.5589635978154
08014,"Broomfield, CO",CO,39.95410591821098,-105.0527105743175
05065,"Izard, AR",AR,36.09487010035818,-91.91340553189517
05071,"Johnson, AR",AR,35.570064703742396,-93.45989301357979
19101,"Jefferson, IA",IA,41.031769302955674,-91.94888870234652
19105,"Jones, IA",IA,42.121228096396514,-91.13146147583886
19109,"Kossuth, IA",IA,43.20419580509119,-94.20671661025328
12019,"Clay, FL",FL,29.983063357912926,-81.85787749603033
12049,"Hardee, FL",FL,27.492702486754368,-81.80998297571232
19057,"Des Moines, IA",IA,40.923177863852324,-91.18147573534729
20061,"Geary, KS",KS,39.00241626170008,-96.7525303867292
72131,"San Sebastián, PR",PR,18.328728456073186,-66.9712453404025
72133,"Santa Isabel, PR",PR,17.994297833498695,-66.38856868225942
42123,"Warren, PA",PA,41.81450929709293,-79.27412917159944
13095,"Dougherty, GA",GA,31.533464176261255,-84.2163863940889
72149,"Villalba, PR",PR,18.12815486503169,-66.47281630181502
27083,"Lyon, MN",MN,44.4135325892279,-95.83901225768699
19161,"Sac, IA",IA,42.38623878809418,-95.10535234292168
13049,"Charlton, GA",GA,30.78172966832286,-82.13793183909222
42119,"Union, PA",PA,40.963002077523825,-77.06222760899031
13177,"Lee, GA",GA,31.779554183196876,-84.14116010178074
36099,"Seneca, NY",NY,42.781053529657555,-76.8237825889805
33001,"Belknap, NH",NH,43.517904633485536,-71.42266290893873
08099,"Prowers, CO",CO,37.95519536784376,-102.39335974662974
45037,"Edgefield, SC",SC,33.77223475055397,-81.96643733091604
29055,"Crawford, MO",MO,37.97635703876479,-91.30394012491793
26001,"Alcona, MI",MI,44.68540488852818,-83.59372645411457
13167,"Johnson, GA",GA,32.70146071522266,-82.66007950762193
27093,"Meeker, MN",MN,45.12310433814308,-94.52732169456738
27099,"Mower, MN",MN,43.671431400130714,-92.752529267718
21145,"McCracken, KY",KY,37.053957433246524,-88.71265236936875
26039,"Crawford, MI",MI,44.68366237271217,-84.61029577233404
26045,"Eaton, MI",MI,42.59607598642911,-84.83830305457961
08041,"El Paso, CO",CO,38.832103441396725,-104.52546027890772
72101,"Morovis, PR",PR,18.3170723987453,-66.4203106599897
72105,"Naranjito, PR",PR,18.288429406740995,-66.25255018399922
19137,"Montgomery, IA",IA,41.03014709515859,-95.15635725819115
13043,"Candler, GA",GA,32.403441866832,-82.07366026690293
18069,"Huntington, IN",IN,40.82921962480348,-85.48813053437355
18073,"Jasper, IN",IN,41.02298757177246,-87.1161183401252
37087,"Haywood, NC",NC,35.55604229760749,-82.98219390643519
37155,"Robeson, NC",NC,34.640213972555884,-79.10392204505942
38105,"Williams, ND",ND,48.34368819344891,-103.48023032651103
48139,"Ellis, TX",TX,32.3484257381068,-96.79450537060785
48403,"Sabine, TX",TX,31.343226990590274,-93.85171824845187
48481,"Wharton, TX",TX,29.277881753907153,-96.22209611996358
41001,"Baker, OR",OR,44.709152741581285,-117.67530423840081
41045,"Malheur, OR",OR,43.19341407759237,-117.62314996687249
42063,"Indiana, PA",PA,40.65207101900467,-79.08754514430903
45053,"Jasper, SC",SC,32.4367196772365,-81.0315128929417
18029,"Dearborn, IN",IN,39.14517193438369,-84.97324273786923
18131,"Pulaski, IN",IN,41.04185367747528,-86.69879738685349
18139,"Rush, IN",IN,39.61996981088351,-85.46576014729358
08047,"Gilpin, CO",CO,39.85756210255269,-105.5225160966723
08089,"Otero, CO",CO,37.90256806350273,-103.71651192152439
19047,"Crawford, IA",IA,42.03720374512621,-95.38198703127549
72135,"Toa Alta, PR",PR,18.362533586251068,-66.24642023539964
40061,"Haskell, OK",OK,35.224846423541294,-95.11657785943844
29137,"Monroe, MO",MO,39.495449970029604,-92.00073161534932
31169,"Thayer, NE",NE,40.176239664898276,-97.5949502303654
47161,"Stewart, TN",TN,36.501157682799935,-87.83844699293859
17023,"Clark, IL",IL,39.33359041234609,-87.78771905509868
19043,"Clayton, IA",IA,42.84472016820608,-91.34142922750321
19053,"Decatur, IA",IA,40.73769890818721,-93.78628400558628
20171,"Scott, KS",KS,38.48217370162669,-100.90685975717477
19133,"Monona, IA",IA,42.05164262980906,-95.95990054023733
26019,"Benzie, MI",MI,44.63872337331235,-86.01553792284145
26035,"Clare, MI",MI,43.987899085720265,-84.84786304982485
20071,"Greeley, KS",KS,38.48056391021059,-101.80604412409004
20123,"Mitchell, KS",KS,39.39326642151083,-98.2093697891757
42065,"Jefferson, PA",PA,41.12815865141692,-78.99943526664605
44003,"Kent, RI",RI,41.672180981458794,-71.59307644720491
17061,"Greene, IL",IL,39.35621702657206,-90.39046153076008
18105,"Monroe, IN",IN,39.160910272184005,-86.52312652398106
18117,"Orange, IN",IN,38.541790572218964,-86.49506132380635
18137,"Ripley, IN",IN,39.10347556529025,-85.26236518015438
05083,"Logan, AR",AR,35.21527067849378,-93.71634187499376
40081,"Lincoln, OK",OK,35.70296410716972,-96.88091808877994
19071,"Fremont, IA",IA,40.74556962436599,-95.60467613777904
19023,"Butler, IA",IA,42.73156850708488,-92.79018091855623
19029,"Cass, IA",IA,41.3314998205152,-94.92783802566971
08103,"Rio Blanco, CO",CO,39.979851278003515,-108.21705233028338
08109,"Saguache, CO",CO,38.080526607508375,-106.28150636095563
05031,"Craighead, AR",AR,35.830780591727,-90.63283975822226
26009,"Antrim, MI",MI,44.99907784913144,-85.140234769739
27117,"Pipestone, MN",MN,44.02300875506153,-96.25864867862384
27121,"Pope, MN",MN,45.58600155464226,-95.44450259659061
27041,"Douglas, MN",MN,45.93372358444517,-95.4535282765788
19115,"Louisa, IA",IA,41.2185207852796,-91.25960821528541
19125,"Marion, IA",IA,41.334443711421166,-93.09944584583944
13187,"Lumpkin, GA",GA,34.57218743697272,-84.00267573416866
17009,"Brown, IL",IL,39.961810519701096,-90.75041255823078
08119,"Teller, CO",CO,38.88215682972448,-105.16177889481384
12001,"Alachua, FL",FL,29.67474971890421,-82.3577136804271
09015,"Windham, CT",CT,41.830019602874,-71.9874389810461
12027,"DeSoto, FL",FL,27.18636318151619,-81.8095044842232
05123,"St. Francis, AR",AR,35.022009561830515,-90.7477657706903
26011,"Arenac, MI",MI,44.064654870677025,-83.89403739327553
18043,"Floyd, IN",IN,38.31893113704578,-85.90681259382414
21215,"Spencer, KY",KY,38.03252017215665,-85.32782653951506
21221,"Trigg, KY",KY,36.806358675810195,-87.87335278270689
22059,"LaSalle, LA",LA,31.67670103818386,-92.16040874819426
22073,"Ouachita, LA",LA,32.47832375111299,-92.15486594315173
22083,"Richland, LA",LA,32.41780311074509,-91.76347507020307
22087,"St. Bernard, LA",LA,29.869255429409183,-89.55515320212253
40071,"Kay, OK",OK,36.818001973803625,-97.14395854714263
09003,"Hartford, CT",CT,41.806405916901966,-72.73287268847098
05141,"Van Buren, AR",AR,35.58064470282818,-92.5156838021102
26117,"Montcalm, MI",MI,43.31095166468894,-85.15250861051292
26121,"Muskegon, MI",MI,43.29124704963481,-86.15204777272146
49055,"Wayne, UT",UT,38.32435306220181,-110.90389139611787
42081,"Lycoming, PA",PA,41.34340180097511,-77.06453110314436
19061,"Dubuque, IA",IA,42.46882113653326,-90.8824568896214
19067,"Floyd, IA",IA,43.0599326464129,-92.78900648463858
19139,"Muscatine, IA",IA,41.48392136061979,-91.11270702657453
19143,"Osceola, IA",IA,43.3785791193673,-95.6236673233205
19153,"Polk, IA",IA,41.68549910117088,-93.57353195940055
19157,"Poweshiek, IA",IA,41.68644275248716,-92.53145279349349
26101,"Manistee, MI",MI,44.33300255602308,-86.0568243949005
19005,"Allamakee, IA",IA,43.28428239914959,-91.37805332569299
19013,"Black Hawk, IA",IA,42.47009068616707,-92.30882457369528
19019,"Buchanan, IA",IA,42.47080624808688,-91.83784662943094
20139,"Osage, KS",KS,38.65232090688269,-95.72690732142189
42069,"Lackawanna, PA",PA,41.43681893908071,-75.60920994270485
72087,"Loíza, PR",PR,18.426334703952197,-65.89950760317792
40115,"Ottawa, OK",OK,36.8355213912016,-94.8104468738977
27045,"Fillmore, MN",MN,43.673952632397224,-92.09016616988127
27123,"Ramsey, MN",MN,45.01705736959585,-93.09961131614628
13099,"Early, GA",GA,31.322828065272226,-84.9036560198351
16053,"Jerome, ID",ID,42.689875957030544,-114.26392555344333
54061,"Monongalia, WV",WV,39.63032134864522,-80.04655650681404
42007,"Beaver, PA",PA,40.68227517665194,-80.34928222050561
